"Start";"Duration";"Pitch";"Velocity";"Instrument"
27.313325000000003;0.776371330729166;60;0.9921875;"lh"
27.313325000000003;0.776371330729166;54;0.9921875;"lh"
27.313325000000003;0.776371330729166;50;0.9921875;"lh"
28.08969633072917;0.5369616692708341;60;0.9921875;"lh"
28.08969633072917;0.5369616692708341;54;0.9921875;"lh"
28.08969633072917;0.5369616692708341;50;0.9921875;"lh"
28.626658000000003;0.4562498437500011;60;0.9921875;"lh"
28.626658000000003;0.4562498437500011;54;0.9921875;"lh"
28.626658000000003;0.4562498437500011;50;0.9921875;"lh"
29.082907843750004;0.5170831562499991;60;0.9921875;"lh"
29.082907843750004;0.5170831562499991;54;0.9921875;"lh"
29.082907843750004;0.5170831562499991;50;0.9921875;"lh"
29.599991000000003;0.42302067187500114;60;0.9921875;"lh"
29.599991000000003;0.42302067187500114;54;0.9921875;"lh"
29.599991000000003;0.42302067187500114;50;0.9921875;"lh"
30.023011671875004;0.45031232812499766;60;0.9921875;"lh"
30.023011671875004;0.45031232812499766;54;0.9921875;"lh"
30.023011671875004;0.45031232812499766;50;0.9921875;"lh"
30.473324;0.5782290078124994;60;0.9921875;"lh"
30.473324;0.5782290078124994;54;0.9921875;"lh"
30.473324;0.5782290078124994;50;0.9921875;"lh"
31.0515530078125;0.6351039921874992;60;0.9921875;"lh"
31.0515530078125;0.6351039921874992;54;0.9921875;"lh"
31.0515530078125;0.6351039921874992;50;0.9921875;"lh"
31.686657;0.6774650885416698;60;0.9921875;"lh"
31.686657;0.6774650885416698;53;0.9921875;"lh"
31.686657;0.6774650885416698;50;0.9921875;"lh"
32.36412208854167;0.5158679114583293;60;0.9921875;"lh"
32.36412208854167;0.5158679114583293;53;0.9921875;"lh"
32.36412208854167;0.5158679114583293;50;0.9921875;"lh"
32.87999;0.4366665000000012;60;0.9921875;"lh"
32.87999;0.4366665000000012;53;0.9921875;"lh"
32.87999;0.4366665000000012;50;0.9921875;"lh"
33.3166565;0.4366665000000012;60;0.9921875;"lh"
33.3166565;0.4366665000000012;53;0.9921875;"lh"
33.3166565;0.4366665000000012;50;0.9921875;"lh"
33.753323;0.5568401015625;59;0.9921875;"lh"
33.753323;0.5568401015625;53;0.9921875;"lh"
33.753323;0.5568401015625;50;0.9921875;"lh"
34.3101631015625;0.4964928984375021;59;0.9921875;"lh"
34.3101631015625;0.4964928984375021;53;0.9921875;"lh"
34.3101631015625;0.4964928984375021;50;0.9921875;"lh"
34.806656000000004;0.5165970729166673;59;0.9921875;"lh"
34.806656000000004;0.5165970729166673;53;0.9921875;"lh"
34.806656000000004;0.5165970729166673;50;0.9921875;"lh"
35.32325307291667;0.6367359270833362;59;0.9921875;"lh"
35.32325307291667;0.6367359270833362;53;0.9921875;"lh"
35.32325307291667;0.6367359270833362;50;0.9921875;"lh"
35.95998900000001;0.5972915078124998;59;0.9921875;"lh"
35.95998900000001;0.5972915078124998;52;0.9921875;"lh"
35.95998900000001;0.5972915078124998;48;0.9921875;"lh"
36.55728050781251;0.656041492187498;59;0.9921875;"lh"
36.55728050781251;0.656041492187498;52;0.9921875;"lh"
36.55728050781251;0.656041492187498;48;0.9921875;"lh"
37.213322000000005;0.5570310703124974;57;0.9921875;"lh"
37.213322000000005;0.5570310703124974;52;0.9921875;"lh"
37.213322000000005;0.5570310703124974;48;0.9921875;"lh"
37.7703530703125;0.4763019296875015;57;0.9921875;"lh"
37.7703530703125;0.4763019296875015;52;0.9921875;"lh"
37.7703530703125;0.4763019296875015;48;0.9921875;"lh"
38.246655000000004;0.437360947916666;57;0.9921875;"lh"
38.246655000000004;0.437360947916666;52;0.9921875;"lh"
38.246655000000004;0.437360947916666;48;0.9921875;"lh"
38.68401594791667;0.45597205208333236;57;0.9921875;"lh"
38.68401594791667;0.45597205208333236;52;0.9921875;"lh"
38.68401594791667;0.45597205208333236;48;0.9921875;"lh"
39.139988;0.5562672057291635;57;0.9921875;"lh"
39.139988;0.5562672057291635;52;0.9921875;"lh"
39.139988;0.5562672057291635;48;0.9921875;"lh"
39.696255205729166;0.6370657942708391;57;0.9921875;"lh"
39.696255205729166;0.6370657942708391;52;0.9921875;"lh"
39.696255205729166;0.6370657942708391;48;0.9921875;"lh"
40.333321000000005;0.6577602265625018;57;0.9921875;"lh"
40.333321000000005;0.6577602265625018;52;0.9921875;"lh"
40.333321000000005;0.6577602265625018;47;0.9921875;"lh"
40.99108122656251;0.4955727734374946;57;0.9921875;"lh"
40.99108122656251;0.4955727734374946;52;0.9921875;"lh"
40.99108122656251;0.4955727734374946;47;0.9921875;"lh"
41.486654;0.4568510416666669;57;0.9921875;"lh"
41.486654;0.4568510416666669;51;0.9921875;"lh"
41.486654;0.4568510416666669;47;0.9921875;"lh"
41.94350504166667;0.4664689583333299;57;0.9921875;"lh"
41.94350504166667;0.4664689583333299;51;0.9921875;"lh"
41.94350504166667;0.4664689583333299;47;0.9921875;"lh"
42.409974;0.486412781250003;57;0.9921875;"lh"
42.409974;0.486412781250003;52;0.9921875;"lh"
42.409974;0.486412781250003;48;0.9921875;"lh"
42.89638678125;0.45693321874999526;57;0.9921875;"lh"
42.89638678125;0.45693321874999526;52;0.9921875;"lh"
42.89638678125;0.45693321874999526;48;0.9921875;"lh"
43.35332;0.5777081796874981;57;0.9921875;"lh"
43.35332;0.5777081796874981;52;0.9921875;"lh"
43.35332;0.5777081796874981;48;0.9921875;"lh"
43.931028179687495;0.6756248203124997;57;0.9921875;"lh"
43.931028179687495;0.6756248203124997;52;0.9921875;"lh"
43.931028179687495;0.6756248203124997;48;0.9921875;"lh"
44.606652999999994;0.6753740312500014;57;0.9921875;"lh"
44.606652999999994;0.6753740312500014;51;0.9921875;"lh"
44.606652999999994;0.6753740312500014;47;0.9921875;"lh"
45.282027031249996;0.5479449687500022;57;0.9921875;"lh"
45.282027031249996;0.5479449687500022;51;0.9921875;"lh"
45.282027031249996;0.5479449687500022;47;0.9921875;"lh"
45.829972;0.4938348515624966;57;0.9921875;"lh"
45.829972;0.4938348515624966;51;0.9921875;"lh"
45.829972;0.4938348515624966;47;0.9921875;"lh"
46.323806851562495;0.5095121484375014;57;0.9921875;"lh"
46.323806851562495;0.5095121484375014;51;0.9921875;"lh"
46.323806851562495;0.5095121484375014;47;0.9921875;"lh"
46.833318999999996;0.5556769609374967;57;0.9921875;"lh"
46.833318999999996;0.5556769609374967;52;0.9921875;"lh"
46.833318999999996;0.5556769609374967;48;0.9921875;"lh"
47.38899596093749;0.9576560390625062;57;0.9921875;"lh"
47.38899596093749;0.9576560390625062;52;0.9921875;"lh"
47.38899596093749;0.9576560390625062;48;0.9921875;"lh"
48.346652;0.6171873046874978;57;0.9921875;"lh"
48.346652;0.6171873046874978;52;0.9921875;"lh"
48.346652;0.6171873046874978;48;0.9921875;"lh"
48.9638393046875;0.43614569531250424;57;0.9921875;"lh"
48.9638393046875;0.43614569531250424;52;0.9921875;"lh"
48.9638393046875;0.43614569531250424;48;0.9921875;"lh"
49.399985;1.513333000000003;57;0.9921875;"lh"
49.399985;1.513333000000003;51;0.9921875;"lh"
49.399985;1.513333000000003;47;0.9921875;"lh"
54.813317000000005;0.7558505026041686;64;0.9921875;"lh"
54.813317000000005;0.7558505026041686;59;0.9921875;"lh"
54.813317000000005;0.7558505026041686;55;0.9921875;"lh"
55.569167502604174;0.5574824973958314;64;0.9921875;"lh"
55.569167502604174;0.5574824973958314;59;0.9921875;"lh"
55.569167502604174;0.5574824973958314;55;0.9921875;"lh"
56.126650000000005;0.4965276041666655;64;0.9921875;"lh"
56.126650000000005;0.4965276041666655;59;0.9921875;"lh"
56.126650000000005;0.4965276041666655;55;0.9921875;"lh"
56.62317760416667;0.4568053958333351;64;0.9921875;"lh"
56.62317760416667;0.4568053958333351;59;0.9921875;"lh"
56.62317760416667;0.4568053958333351;55;0.9921875;"lh"
57.079983000000006;0.47638871875000177;64;0.9921875;"lh"
57.079983000000006;0.47638871875000177;59;0.9921875;"lh"
57.079983000000006;0.47638871875000177;55;0.9921875;"lh"
57.55637171875001;0.45694428124999575;64;0.9921875;"lh"
57.55637171875001;0.45694428124999575;59;0.9921875;"lh"
57.55637171875001;0.45694428124999575;55;0.9921875;"lh"
58.013316;0.4975345677083354;64;0.9921875;"lh"
58.013316;0.4975345677083354;59;0.9921875;"lh"
58.013316;0.4975345677083354;55;0.9921875;"lh"
58.51085056770834;0.5757984322916627;64;0.9921875;"lh"
58.51085056770834;0.5757984322916627;59;0.9921875;"lh"
58.51085056770834;0.5757984322916627;55;0.9921875;"lh"
59.086649;0.6757810546874978;64;0.9921875;"lh"
59.086649;0.6757810546874978;57;0.9921875;"lh"
59.086649;0.6757810546874978;54;0.9921875;"lh"
59.7624300546875;0.47755194531249856;64;0.9921875;"lh"
59.7624300546875;0.47755194531249856;57;0.9921875;"lh"
59.7624300546875;0.47755194531249856;54;0.9921875;"lh"
60.239982;0.4164234557291664;64;0.9921875;"lh"
60.239982;0.4164234557291664;57;0.9921875;"lh"
60.239982;0.4164234557291664;54;0.9921875;"lh"
60.656405455729164;0.476909544270832;64;0.9921875;"lh"
60.656405455729164;0.476909544270832;57;0.9921875;"lh"
60.656405455729164;0.476909544270832;54;0.9921875;"lh"
61.133314999999996;0.5163887083333307;63;0.9921875;"lh"
61.133314999999996;0.5163887083333307;57;0.9921875;"lh"
61.133314999999996;0.5163887083333307;53;0.9921875;"lh"
61.64970370833333;0.4369442916666699;63;0.9921875;"lh"
61.64970370833333;0.4369442916666699;57;0.9921875;"lh"
61.64970370833333;0.4369442916666699;53;0.9921875;"lh"
62.086648;0.4365016562500017;63;0.9921875;"lh"
62.086648;0.4365016562500017;57;0.9921875;"lh"
62.086648;0.4365016562500017;53;0.9921875;"lh"
62.52314965625;0.5268123437499952;63;0.9921875;"lh"
62.52314965625;0.5268123437499952;57;0.9921875;"lh"
62.52314965625;0.5268123437499952;53;0.9921875;"lh"
63.049961999999994;0.5460952291666672;63;0.9921875;"lh"
63.049961999999994;0.5460952291666672;56;0.9921875;"lh"
63.049961999999994;0.5460952291666672;53;0.9921875;"lh"
63.59605722916666;0.4572567708333395;63;0.9921875;"lh"
63.59605722916666;0.4572567708333395;56;0.9921875;"lh"
63.59605722916666;0.4572567708333395;53;0.9921875;"lh"
64.053314;0.4759720625000057;62;0.9921875;"lh"
64.053314;0.4759720625000057;56;0.9921875;"lh"
64.053314;0.4759720625000057;53;0.9921875;"lh"
64.5292860625;0.5173609375000012;62;0.9921875;"lh"
64.5292860625;0.5173609375000012;56;0.9921875;"lh"
64.5292860625;0.5173609375000012;53;0.9921875;"lh"
65.04664700000001;0.5163887083333378;62;0.9921875;"lh"
65.04664700000001;0.5163887083333378;56;0.9921875;"lh"
65.04664700000001;0.5163887083333378;52;0.9921875;"lh"
65.56303570833335;0.4369442916666628;62;0.9921875;"lh"
65.56303570833335;0.4369442916666628;56;0.9921875;"lh"
65.56303570833335;0.4369442916666628;52;0.9921875;"lh"
65.99998000000001;0.5171005338541619;62;0.9921875;"lh"
65.99998000000001;0.5171005338541619;56;0.9921875;"lh"
65.99998000000001;0.5171005338541619;52;0.9921875;"lh"
66.51708053385417;0.5562324661458433;62;0.9921875;"lh"
66.51708053385417;0.5562324661458433;56;0.9921875;"lh"
66.51708053385417;0.5562324661458433;52;0.9921875;"lh"
67.07331300000001;0.5568401015625;62;0.9921875;"lh"
67.07331300000001;0.5568401015625;55;0.9921875;"lh"
67.07331300000001;0.5568401015625;52;0.9921875;"lh"
67.63015310156251;0.496492898437495;62;0.9921875;"lh"
67.63015310156251;0.496492898437495;55;0.9921875;"lh"
67.63015310156251;0.496492898437495;52;0.9921875;"lh"
68.12664600000001;0.41611091666666766;61;0.9921875;"lh"
68.12664600000001;0.41611091666666766;55;0.9921875;"lh"
68.12664600000001;0.41611091666666766;52;0.9921875;"lh"
68.54275691666668;0.2972220833333381;61;0.9921875;"lh"
68.54275691666668;0.2972220833333381;55;0.9921875;"lh"
68.54275691666668;0.2972220833333381;52;0.9921875;"lh"
68.83997900000001;0.8555206093750058;58;0.9921875;"lh"
68.83997900000001;0.8555206093750058;52;0.9921875;"lh"
68.83997900000001;0.8555206093750058;49;0.9921875;"lh"
69.69549960937502;0.417812390624988;58;0.9921875;"lh"
69.69549960937502;0.417812390624988;52;0.9921875;"lh"
69.69549960937502;0.417812390624988;49;0.9921875;"lh"
70.11331200000001;0.6163540078125038;57;0.9921875;"lh"
70.11331200000001;0.6163540078125038;52;0.9921875;"lh"
70.11331200000001;0.6163540078125038;48;0.9921875;"lh"
70.72966600781251;0.6769789921875002;57;0.9921875;"lh"
70.72966600781251;0.6769789921875002;52;0.9921875;"lh"
70.72966600781251;0.6769789921875002;48;0.9921875;"lh"
71.40664500000001;0.49782970052083897;47;0.9921875;"lh"
71.40664500000001;0.49782970052083897;35;0.9921875;"lh"
71.90447470052085;0.53550329947916;69;0.9921875;"lh"
71.90447470052085;0.53550329947916;66;0.9921875;"lh"
71.90447470052085;0.53550329947916;60;0.9921875;"lh"
71.90447470052085;0.53550329947916;57;0.9921875;"lh"
72.43997800000001;0.41614323958333443;69;0.9921875;"lh"
72.43997800000001;0.41614323958333443;66;0.9921875;"lh"
72.43997800000001;0.41614323958333443;60;0.9921875;"lh"
72.43997800000001;0.41614323958333443;57;0.9921875;"lh"
72.85612123958335;0.4205007604166724;69;0.9921875;"lh"
72.85612123958335;0.4205007604166724;66;0.9921875;"lh"
72.85612123958335;0.4205007604166724;60;0.9921875;"lh"
72.85612123958335;0.4205007604166724;57;0.9921875;"lh"
73.27662200000002;0.49448993750000625;66;0.9921875;"lh"
73.27662200000002;0.49448993750000625;63;0.9921875;"lh"
73.27662200000002;0.49448993750000625;59;0.9921875;"lh"
73.27662200000002;0.49448993750000625;55;0.9921875;"lh"
73.77111193750002;0.5155320625000002;64;0.9921875;"lh"
73.77111193750002;0.5155320625000002;59;0.9921875;"lh"
73.77111193750002;0.5155320625000002;55;0.9921875;"lh"
74.28664400000002;0.5376213776041681;64;0.9921875;"lh"
74.28664400000002;0.5376213776041681;59;0.9921875;"lh"
74.28664400000002;0.5376213776041681;55;0.9921875;"lh"
74.82426537760419;0.6557116223958275;64;0.9921875;"lh"
74.82426537760419;0.6557116223958275;59;0.9921875;"lh"
74.82426537760419;0.6557116223958275;55;0.9921875;"lh"
75.47997700000002;0.6550748489583356;64;0.9921875;"lh"
75.47997700000002;0.6550748489583356;60;0.9921875;"lh"
75.47997700000002;0.6550748489583356;57;0.9921875;"lh"
76.13505184895835;0.6415681510416675;64;0.9921875;"lh"
76.13505184895835;0.6415681510416675;60;0.9921875;"lh"
76.13505184895835;0.6415681510416675;57;0.9921875;"lh"
76.77662000000002;0.6333714140624949;45;0.9921875;"lh"
77.40999141406252;0.5766515859375119;60;0.9921875;"lh"
77.40999141406252;0.5766515859375119;54;0.9921875;"lh"
77.40999141406252;0.5766515859375119;52;0.9921875;"lh"
77.98664300000003;0.6552428593749937;59;0.9921875;"lh"
77.98664300000003;0.6552428593749937;52;0.9921875;"lh"
77.98664300000003;0.6552428593749937;47;0.9921875;"lh"
78.64188585937502;0.45809014062500353;59;0.9921875;"lh"
78.64188585937502;0.45809014062500353;52;0.9921875;"lh"
78.64188585937502;0.45809014062500353;47;0.9921875;"lh"
79.09997600000003;0.5377776250000039;57;0.9921875;"lh"
79.09997600000003;0.5377776250000039;52;0.9921875;"lh"
79.09997600000003;0.5377776250000039;48;0.9921875;"lh"
79.63775362500003;0.6355553749999956;57;0.9921875;"lh"
79.63775362500003;0.6355553749999956;52;0.9921875;"lh"
79.63775362500003;0.6355553749999956;48;0.9921875;"lh"
80.27330900000003;0.7172567473958367;59;0.9921875;"lh"
80.27330900000003;0.7172567473958367;52;0.9921875;"lh"
80.27330900000003;0.7172567473958367;47;0.9921875;"lh"
80.99056574739586;0.4960762526041691;59;0.9921875;"lh"
80.99056574739586;0.4960762526041691;52;0.9921875;"lh"
80.99056574739586;0.4960762526041691;47;0.9921875;"lh"
81.48664200000003;0.4968053854166641;59;0.9921875;"lh"
81.48664200000003;0.4968053854166641;52;0.9921875;"lh"
81.48664200000003;0.4968053854166641;47;0.9921875;"lh"
81.9834473854167;0.4765276145833326;59;0.9921875;"lh"
81.9834473854167;0.4765276145833326;52;0.9921875;"lh"
81.9834473854167;0.4765276145833326;47;0.9921875;"lh"
82.45997500000003;0.5949651484374954;57;0.9921875;"lh"
82.45997500000003;0.5949651484374954;52;0.9921875;"lh"
82.45997500000003;0.5949651484374954;48;0.9921875;"lh"
83.05494014843752;0.9383678515625036;57;0.9921875;"lh"
83.05494014843752;0.9383678515625036;52;0.9921875;"lh"
83.05494014843752;0.9383678515625036;48;0.9921875;"lh"
83.99330800000003;0.43749984375000395;57;0.9921875;"lh"
83.99330800000003;0.43749984375000395;52;0.9921875;"lh"
83.99330800000003;0.43749984375000395;48;0.9921875;"lh"
84.43080784375003;0.4958331562500007;57;0.9921875;"lh"
84.43080784375003;0.4958331562500007;52;0.9921875;"lh"
84.43080784375003;0.4958331562500007;48;0.9921875;"lh"
84.92664100000003;0.6157116276041705;59;0.9921875;"lh"
84.92664100000003;0.6157116276041705;52;0.9921875;"lh"
84.92664100000003;0.6157116276041705;47;0.9921875;"lh"
85.5423526276042;0.537621372395833;59;0.9921875;"lh"
85.5423526276042;0.537621372395833;52;0.9921875;"lh"
85.5423526276042;0.537621372395833;47;0.9921875;"lh"
86.07997400000004;0.5376387187500029;59;0.9921875;"lh"
86.07997400000004;0.5376387187500029;52;0.9921875;"lh"
86.07997400000004;0.5376387187500029;47;0.9921875;"lh"
86.61761271875004;0.5156942812499921;59;0.9921875;"lh"
86.61761271875004;0.5156942812499921;52;0.9921875;"lh"
86.61761271875004;0.5156942812499921;47;0.9921875;"lh"
87.13330700000003;0.5172220520833264;59;0.9921875;"lh"
87.13330700000003;0.5172220520833264;51;0.9921875;"lh"
87.13330700000003;0.5172220520833264;47;0.9921875;"lh"
87.65052905208336;0.49611094791667654;59;0.9921875;"lh"
87.65052905208336;0.49611094791667654;51;0.9921875;"lh"
87.65052905208336;0.49611094791667654;47;0.9921875;"lh"
88.14664000000003;0.6382811015624981;57;0.9921875;"lh"
88.14664000000003;0.6382811015624981;51;0.9921875;"lh"
88.14664000000003;0.6382811015624981;47;0.9921875;"lh"
88.78492110156253;0.7950518984375066;57;0.9921875;"lh"
88.78492110156253;0.7950518984375066;51;0.9921875;"lh"
88.78492110156253;0.7950518984375066;47;0.9921875;"lh"
89.57997300000004;0.7361456406249971;55;0.9921875;"lh"
89.57997300000004;0.7361456406249971;48;0.9921875;"lh"
90.31611864062504;0.5371873593749967;55;0.9921875;"lh"
90.31611864062504;0.5371873593749967;48;0.9921875;"lh"
90.85330600000003;0.4565276276041601;55;0.9921875;"lh"
90.85330600000003;0.4565276276041601;48;0.9921875;"lh"
91.30983362760419;0.5568053723958428;55;0.9921875;"lh"
91.30983362760419;0.5568053723958428;48;0.9921875;"lh"
91.86663900000003;0.49541651562499567;58;0.9921875;"lh"
91.86663900000003;0.49541651562499567;48;0.9921875;"lh"
92.36205551562503;0.5979164843750056;58;0.9921875;"lh"
92.36205551562503;0.5979164843750056;48;0.9921875;"lh"
92.95997200000004;0.5760623541666661;57;0.9921875;"lh"
92.95997200000004;0.5760623541666661;52;0.9921875;"lh"
92.95997200000004;0.5760623541666661;48;0.9921875;"lh"
93.5360343541667;0.6005756458333309;57;0.9921875;"lh"
93.5360343541667;0.6005756458333309;52;0.9921875;"lh"
